Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
KSRTC (Kerala) - 1956,Super Fast Non AC Seater (2+3),20:00,23:30,03h 30m,181,11 Seats available,3.2,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,23:00,02h 35m,216,8 Seats available,"3.7
4",Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
,,,,,,,,Kozhikode to Thrissur,https://www.redbus.in/bus-tickets/kozhikode-to-thrissur
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,08:35,11h 35m,515,11 Seats available,"2.9
13",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 531,Super Express Non AC Seater Air Bus (2+2),21:15,05:05,07h 50m,586,2 Seats available,"3.6
19",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,07:30,10h 00m,723,1 Seat available,"3.3
13",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),23:05,09:50,10h 45m,515,28 Seats available,"2.0
10",Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
,,,,,,,,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
,,,,,,,,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
,,,,,,,,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
,,,,,,,,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
,,,,,,,,Kozhikode to Thiruvananthapuram,https://www.redbus.in/bus-tickets/kozhikode-to-thiruvananthapuram
KSRTC (Kerala) - 2984,Super Fast Non AC Seater (2+3),19:20,02:20,07h 00m,332,14 Seats available,2.4,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 3294,Super Fast Non AC Seater (2+3),21:00,04:00,07h 00m,332,27 Seats available,2.4,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 1880,Low Floor AC Seater 2+2,21:30,04:05,06h 35m,475,2 Seats available,"1.5
4",Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 344,,21:45,04:25,06h 40m,332,,2.0,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
,,,,,,,,Kozhikode to Kottayam,https://www.redbus.in/bus-tickets/kozhikode-to-kottayam
KSRTC (Kerala) - 723,Super Fast Non AC Seater (2+3),19:15,22:45,03h 30m,181,34 Seats available,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2572,Super Fast Non AC Seater (2+3),19:40,23:50,04h 10m,174,31 Seats available,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 2569,Super Fast Non AC Seater (2+3),20:35,00:35,04h 00m,174,30 Seats available,2.8,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 549,Super Express Non AC Seater Air Bus (2+2),20:35,00:50,04h 15m,216,2 Seats available,"1.0
4",Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
,,,,,,,,Thrissur to Kozhikode,https://www.redbus.in/bus-tickets/thrissur-to-kozhikode
KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),20:00,03:15,07h 15m,426,24 Seats available,"2.2
17",Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:55,04:20,07h 25m,586,12 Seats available,"2.9
25",Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1583,Swift Deluxe Non AC Air Bus (2+2),21:50,05:15,07h 25m,548,9 Seats available,"3.5
11",Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 1584,Swift Deluxe Non AC Air Bus (2+2),23:20,06:35,07h 15m,548,3 Seats available,"2.8
17",Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
,,,,,,,,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore
KSRTC (Kerala) - 431,Super Fast Non AC Seater (2+3),17:15,04:45,11h 30m,515,17 Seats available,3.1,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 43,Swift Deluxe Non AC Air Bus (2+2),17:40,03:21,09h 41m,586,3 Seats available,3.1,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 47,Swift Deluxe Non AC Air Bus (2+2),18:30,03:52,09h 22m,586,1 Seat available,3.1,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
,,,,,,,,Thiruvananthapuram to Kozhikode,https://www.redbus.in/bus-tickets/thiruvananthapuram-to-kozhikode
KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:00,03:05,08h 05m,548,32 Seats available,"3.7
42",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:15,04:25,08h 10m,568,29 Seats available,"4.7
39",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:30,05:20,07h 50m,568,14 Seats available,"4.4
51",Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 99,,21:30,05:45,08h 15m,579,9 Seats available,3.9,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
,,,,,,,,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
,,,,,,,,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
,,,,,,,,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
,,,,,,,,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
,,,,,,,,Kannur (Kerala) to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore
KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),20:25,00:40,04h 15m,288,4 Seats available,3.2,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,20:30,01:20,04h 50m,352,1 Seat available,"3.8
8",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),21:00,01:45,04h 45m,247,16 Seats available,"2.7
4",Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
KSRTC (Kerala) - 666,,22:25,03:15,04h 50m,247,,3.2,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
,,,,,,,,Kozhikode to Aluva,https://www.redbus.in/bus-tickets/kozhikode-to-aluva
