Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
HRTC - 545,Ordinary 3+2 Non AC Seater,19:32,00:20,04h 48m,275,34 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 301,Ordinary 3+2 Non AC Seater,19:43,00:20,04h 37m,290,26 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 557,Ordinary 3+2 Non AC Seater,20:15,01:30,05h 15m,290,24 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 547,A/C Executive (2+3),20:16,01:25,05h 09m,395,21 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 591,A/C Executive (2+3),21:00,03:00,06h 00m,400,40 Seats available,"2.4
4",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 567,Himsuta AC Seater Volvo/Scania 2+2,21:03,02:30,05h 27m,533,6 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 574,Ordinary 3+2 Non AC Seater,21:14,02:40,05h 26m,275,27 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,03:05,05h 35m,290,33 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 571,Ordinary 3+2 Non AC Seater,21:40,02:30,04h 50m,285,34 Seats available,"2.3
6",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 577,A/C Executive (2+3),21:40,02:40,05h 00m,400,44 Seats available,"3.5
6",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 600,Himsuta AC Seater Volvo/Scania 2+2,21:50,04:00,06h 10m,533,13 Seats available,3.9,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
FlixBus,AC Seater (2+2),16:00,22:10,06h 10m,634.82,2 Seats available,"4.4
201",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
Zingbus Plus,Volvo A/C Semi Sleeper (2+2),17:30,23:30,06h 00m,466,17 Seats available,"4.7
367",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
NueGo,A/C Seater (2+2),17:30,22:35,05h 05m,333,2 Seats available,"4.1
346",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:00,23:30,05h 30m,500,15 Seats available,"4.7
114",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
FlixBus,Bharat Benz A/C Seater (2+2),18:00,00:05,06h 05m,634.82,9 Seats available,"3.5
8",Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh
HRTC - 925,A/C Executive (2+3),18:00,02:00,08h 00m,536,42 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 925,A/C Executive (2+3),18:35,02:00,07h 25m,514,43 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:00,01:15,06h 15m,852,34 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,19:05,02:15,07h 10m,847,30 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,19:35,02:30,06h 55m,474,37 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 43,Himsuta AC Seater Volvo/Scania 2+2,19:35,01:15,05h 40m,816,30 Seats available,"4.3
10",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,20:00,04:15,08h 15m,486,37 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 13,Himsuta AC Seater Volvo/Scania 2+2,20:05,02:15,06h 10m,811,34 Seats available,"4.8
5",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 905,Ordinary 3+2 Non AC Seater,20:15,02:30,06h 15m,452,37 Seats available,3.9,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 927,Ordinary 3+2 Non AC Seater,21:00,04:15,07h 15m,464,33 Seats available,"4.8
13",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
FlixBus,Volvo A/C Seater (2+2),18:00,01:10,07h 10m,378.57,8 Seats available,"4.7
44",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,01:00,06h 30m,550,27 Seats available,"4.7
64",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:31,01:00,06h 29m,550,27 Seats available,"4.9
81",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,01:00,06h 15m,585,13 Seats available,"5.0
29",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,01:00,06h 00m,585,13 Seats available,"4.7
31",Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh
HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,00:30,07h 05m,851,33 Seats available,"3.3
26",Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,03:25,07h 09m,476,37 Seats available,"4.3
11",Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,04:35,08h 05m,481,37 Seats available,"4.7
7",Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 1537,Ordinary 3+2 Non AC Seater,21:00,05:48,08h 48m,505,26 Seats available,3.9,Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,06:00,06h 05m,899,10 Seats available,"4.5
325",Chandigarh to Palampur,https://www.redbus.in/bus-tickets/chandigarh-to-palampur
HRTC - 568,Ordinary 3+2 Non AC Seater,21:30,05:00,07h 30m,346,36 Seats available,"4.3
8",Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
HRTC - 580,Ordinary 3+2 Non AC Seater,22:45,06:00,07h 15m,347,35 Seats available,"3.9
35",Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
Royal Safari India Travels,Bharat Benz A/C Semi Sleeper (2+2),21:00,04:00,07h 00m,1232,21 Seats available,New,Delhi to Nalagarh,https://www.redbus.in/bus-tickets/delhi-to-nalagarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:35,03h 05m,699,1 Seat available,"4.6
26",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),20:30,23:00,02h 30m,699,1 Seat available,"4.8
12",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),20:30,23:10,02h 40m,222,15 Seats available,4.6,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,00:55,03h 25m,765,7 Seats available,"4.1
5",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:30,00:30,03h 00m,741,10 Seats available,"4.8
10",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,00:50,02h 50m,846,17 Seats available,4.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:20,02h 50m,540,30 Seats available,"3.6
7",Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),22:30,01:15,02h 45m,540,30 Seats available,4.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:35,03h 35m,583,26 Seats available,4.0,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),23:00,02:05,03h 05m,583,26 Seats available,3.5,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 1533,Himsuta AC Seater Volvo/Scania 2+2,17:25,23:30,06h 05m,710,28 Seats available,"3.9
16",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,01:15,05h 35m,460,19 Seats available,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1505,Ordinary 3+2 Non AC Seater,20:16,02:25,06h 09m,390,37 Seats available,"4.1
4",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1150,Ordinary 3+2 Non AC Seater,20:30,03:25,06h 55m,396,37 Seats available,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 1524,Ordinary 3+2 Non AC Seater,22:00,03:50,05h 50m,402,25 Seats available,3.9,Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,04:05,05h 55m,715,25 Seats available,"4.2
23",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,04:50,05h 00m,999,15 Seats available,"4.8
36",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,05:10,05h 15m,799,5 Seats available,"4.7
103",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),23:55,05:10,05h 15m,899,10 Seats available,"4.6
36",Chandigarh to Kangra,https://www.redbus.in/bus-tickets/chandigarh-to-kangra
HRTC - 685,Ordinary 3+2 Non AC Seater,19:10,23:40,04h 30m,240,37 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 763,Ordinary 3+2 Non AC Seater,19:40,22:50,03h 10m,223,36 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 700,Himsuta AC Seater Volvo/Scania 2+2,20:00,23:30,03h 30m,459,15 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 750,A/C Executive (2+3),20:30,00:40,04h 10m,270,44 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1107,Ordinary 3+2 Non AC Seater,20:30,23:20,02h 50m,218,36 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 78,Himsuta AC Seater Volvo/Scania 2+2,21:15,01:05,03h 50m,464,31 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1123,Ordinary 3+2 Non AC Seater,23:00,04:15,05h 15m,232,37 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,01:30,02h 40m,503,19 Seats available,3.1,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,02:05,02h 50m,585,7 Seats available,4.8,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,608,14 Seats available,4.5,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 514,Ordinary 3+2 Non AC Seater,17:40,03:15,09h 35m,489,37 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1507,Ordinary 3+2 Non AC Seater,18:40,01:50,07h 10m,488,37 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 58,Himsuta AC Seater Volvo/Scania 2+2,20:40,04:00,07h 20m,820,34 Seats available,"5.0
5",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1286,Ordinary 3+2 Non AC Seater,21:05,05:00,07h 55m,501,37 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1544,Ordinary 3+2 Non AC Seater,21:40,06:40,09h 00m,507,27 Seats available,3.9,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
HRTC - 1522,Himsuta AC Seater Volvo/Scania 2+2,22:00,05:00,07h 00m,820,26 Seats available,"3.9
21",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
GLOBAL HOLIDAYS ADVENTURE TOURS,Volvo A/C Semi Sleeper (2+2),22:25,06:00,07h 35m,438,33 Seats available,"4.1
56",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:50,04:15,05h 25m,749,7 Seats available,"4.9
72",Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
Metahills holidays,Scania A/C Semi Sleeper (2+2),23:21,07:50,08h 29m,1299,26 Seats available,3.2,Chandigarh to Kullu,https://www.redbus.in/bus-tickets/chandigarh-to-kullu
