Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
M R Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),18:45,22:45,04h 00m,663,36 Seats available,"4.9
16",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Ashok Travels,Non A/C Seater / Sleeper (2+1),21:30,02:30,05h 00m,360,40 Seats available,3.4,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),19:00,23:35,04h 35m,400,40 Seats available,"4.4
13",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),20:45,01:15,04h 30m,400,29 Seats available,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,21:00,01:44,04h 44m,360,42 Seats available,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,400,42 Seats available,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,04:35,05h 35m,360,42 Seats available,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Tiger Travels,A/C Seater / Sleeper (2+1),23:10,04:00,04h 50m,650,36 Seats available,4.3,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,23:30,04:20,04h 50m,360,44 Seats available,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Gajraj Travels,NON A/C Seater/ Sleeper (2+1),23:34,04:50,05h 16m,360,15 Seats available,4.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,18:00,03:15,09h 15m,475,34 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 179810,NON AC Seater / Sleeper 2+1,19:20,04:45,09h 25m,527,25 Seats available,"3.5
14",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 191911,Express Non AC Seater 2+3,21:00,07:00,10h 00m,464,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 195928,Super Luxury Volvo AC Seater Pushback 2+2,23:00,06:45,07h 45m,770,27 Seats available,"3.3
5",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,AC Sleeper (2+1),22:15,07:05,08h 50m,498,16 Seats available,"4.7
417",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels,A/C Sleeper (2+1),22:00,06:30,08h 30m,639,12 Seats available,"4.8
7",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),21:15,05:30,08h 15m,579,18 Seats available,"4.3
50",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
AdParas Travels,A/C Seater / Sleeper (2+1),22:05,06:25,08h 20m,343,7 Seats available,"3.7
292",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shreenath Travellers Pvt Ltd,Bharat Benz A/C Sleeper (2+1),21:00,05:55,08h 55m,585,15 Seats available,"4.2
265",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Jakhar Travels,Bharat Benz A/C Sleeper (2+1),22:00,05:30,07h 30m,600,16 Seats available,"4.3
134",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels,A/C Sleeper (2+1),22:15,06:30,08h 15m,499,8 Seats available,"4.7
447",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
AdRishabh travels,Bharat Benz A/C Sleeper (2+1),18:30,01:25,06h 55m,1080,9 Seats available,4.0,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),18:45,03:00,08h 15m,359,18 Seats available,"4.7
148",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
METRO RAJLAXMI TRAVELS,Bharat Benz A/C Seater /Sleeper (2+1),22:01,06:41,08h 40m,600,28 Seats available,"4.2
183",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
