Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_name,Route_link
APSRTC - 2621,INDRA(A.C. Seater),20:15,00:30,04h 15m,316.0,37 Seats available,"4.1
6",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 2809,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,00:20,03h 50m,260.0,33 Seats available,3.7,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 9478,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:04,03h 19m,261.0,33 Seats available,3.7,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 3375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,00:30,03h 45m,263.0,33 Seats available,3.7,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 47745,INDRA(A.C. Seater),21:00,01:00,04h 00m,318.0,35 Seats available,"4.3
4",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),15:45,19:30,03h 45m,404.0,37 Seats available,"4.9
17",Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:05,20:00,03h 55m,649.0,20 Seats available,4.5,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:45,20:45,04h 00m,604.0,17 Seats available,4.9,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Jagan Travels,A/C Sleeper (2+1),16:45,21:00,04h 15m,599.0,16 Seats available,4.1,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),18:00,21:15,03h 15m,404.0,3 Seats available,4.9,Rajahmundry to Vijayawada,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada
APSRTC - 4612,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:00,08h 45m,451.0,14 Seats available,"3.7
51",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4249,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,04:20,08h 35m,451.0,13 Seats available,"4.1
48",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,04:29,07h 59m,767.0,27 Seats available,"4.2
64",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4189,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,04:45,08h 05m,483.0,5 Seats available,"4.4
13",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4629,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:00,08h 00m,451.0,14 Seats available,"3.6
27",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 42443,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05:45,08h 45m,451.0,9 Seats available,"3.4
65",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4155,INDRA(A.C. Seater),21:10,04:24,07h 14m,545.0,11 Seats available,"4.2
100",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4619,STAR LINER(NON-AC SLEEPER 2+1),21:20,04:30,07h 10m,626.0,1 Seat available,"3.9
99",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4199,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,06:05,08h 25m,483.0,6 Seats available,"3.7
58",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4223,INDRA(A.C. Seater),21:45,04:55,07h 10m,545.0,15 Seats available,"3.7
113",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4621,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05:45,07h 55m,483.0,4 Seats available,"3.4
58",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4181,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:40,07h 25m,584.0,4 Seats available,"4.1
53",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4267,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,04:30,06h 15m,451.0,22 Seats available,"3.7
51",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 4219,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:15,05:05,06h 50m,693.0,26 Seats available,"3.3
6",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Zingbus Plus,A/C Seater / Sleeper (2+1),23:38,06:50,07h 12m,610.0,25 Seats available,"4.5
561",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
NueGo,Electric A/C Seater (2+2),22:35,06:35,08h 00m,664.0,13 Seats available,"4.5
382",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
Yolo Bus,A/C Sleeper (2+1),22:31,06:50,08h 19m,660.0,9 Seats available,"4.8
93",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
AdIntrCity SmartBus,AC Sleeper (2+1),23:40,06:40,07h 00m,699.0,21 Seats available,"3.9
409",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
IntrCity SmartBus,AC Sleeper (2+1),23:10,06:50,07h 40m,699.0,19 Seats available,"4.5
312",Hyderabad to Guntur (Andhra Pradesh),https://www.redbus.in/bus-tickets/hyderabad-to-guntur
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:30,05h 30m,470.0,32 Seats available,"3.3
22",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 9981,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:30,06h 15m,469.0,30 Seats available,"4.5
22",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:10,05h 40m,470.0,32 Seats available,"3.8
21",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:15,05h 30m,502.0,32 Seats available,"4.6
52",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51256,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,03:55,05h 55m,502.0,22 Seats available,"3.7
74",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,03:15,05h 10m,501.0,22 Seats available,"3.8
45",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:40,05h 25m,469.0,34 Seats available,"3.9
51",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6413,INDRA(A.C. Seater),22:30,03:05,04h 35m,606.0,35 Seats available,"3.8
108",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6437,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04:00,05h 15m,470.0,33 Seats available,"3.6
57",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 51274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:30,05h 15m,502.0,19 Seats available,"4.1
75",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6465,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,04:35,05h 20m,470.0,32 Seats available,"3.4
70",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 6103,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04:55,05h 05m,501.0,34 Seats available,"3.0
34",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
VEERA BRAHMENDRA TRAVELS,Non A/C Seater / Sleeper (2+1),23:35,06:00,06h 25m,380.0,23 Seats available,"4.5
221",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
SLNS Travels,Non A/C Seater / Sleeper (2+1),23:00,06:00,07h 00m,500.0,23 Seats available,"4.4
131",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
Indu Travels,Non A/C Seater / Sleeper (2+1),23:45,05:45,06h 00m,399.0,20 Seats available,"4.4
120",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
BRS Travels,NON AC Seater / Sleeper 2+1,23:00,05:30,06h 30m,550.0,18 Seats available,"4.1
296",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
BRS Travels,A/C Sleeper (2+1),23:00,05:30,06h 30m,750.0,14 Seats available,"4.0
361",Nandyal to Hyderabad,https://www.redbus.in/bus-tickets/nandyala-to-hyderabad
APSRTC - 50079,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,02:00,05h 45m,353.0,16 Seats available,"3.1
22",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6017,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,02:45,05h 45m,353.0,25 Seats available,"4.2
15",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50062,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,03:30,05h 45m,353.0,8 Seats available,"3.9
28",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6241,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,03:00,05h 00m,330.0,22 Seats available,"4.1
28",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 9253,INDRA(A.C. Seater),22:15,04:15,06h 00m,422.0,14 Seats available,"4.4
37",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50805,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,03:25,04h 55m,353.0,6 Seats available,"4.8
18",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 6007,INDRA(A.C. Seater),22:40,04:40,06h 00m,422.0,16 Seats available,"4.1
44",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 9489,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:45,04h 45m,353.0,5 Seats available,"3.9
76",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 50192,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:15,03:45,04h 30m,524.0,20 Seats available,"4.7
35",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 9257,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04:15,04h 30m,524.0,18 Seats available,"4.2
54",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,02:00,06h 45m,599.0,11 Seats available,"4.1
15",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),19:20,02:45,07h 25m,600.0,12 Seats available,"4.4
6",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
S R Travels,Non A/C Seater / Sleeper (2+1),19:30,02:30,07h 00m,600.0,18 Seats available,"3.1
5",Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Amara Tours And Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,799.0,19 Seats available,New,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,02:45,07h 10m,750.0,29 Seats available,3.0,Bangalore to Rayachoti,https://www.redbus.in/bus-tickets/bangalore-to-rayachoti
APSRTC - 51129,INDRA(A.C. Seater),17:00,20:50,03h 50m,416.0,34 Seats available,"3.6
77",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6392,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,21:50,04h 20m,345.0,34 Seats available,"3.3
9",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6284,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,21:30,03h 00m,345.0,34 Seats available,"1.8
14",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51606,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,23:20,04h 20m,345.0,34 Seats available,"4.5
13",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51136,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:20,04h 20m,345.0,32 Seats available,"3.7
7",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6569,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,02:17,04h 17m,377.0,34 Seats available,"4.0
17",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6424,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,02:30,04h 15m,345.0,30 Seats available,"2.1
10",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51026,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,02:20,03h 50m,377.0,29 Seats available,"3.7
28",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,02:35,04h 00m,377.0,34 Seats available,"4.0
16",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51056,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,02:05,03h 20m,377.0,34 Seats available,"4.4
20",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:15,04h 15m,377.0,31 Seats available,"2.5
17",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6440,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,03:10,04h 10m,345.0,34 Seats available,"2.2
9",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 51545,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:06,03:15,04h 09m,376.0,34 Seats available,"3.1
5",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6513,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,03:20,04h 05m,377.0,30 Seats available,"4.0
18",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 6600,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04:05,04h 45m,376.0,23 Seats available,"3.7
11",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Shree Savariya Travels & Transport,A/C Seater / Sleeper (2+1),19:00,23:00,04h 00m,599.0,18 Seats available,3.3,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Dwaraka Travels,Non AC Seater (2+2),23:50,05:00,05h 10m,500.0,12 Seats available,"3.8
8",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,600.0,13 Seats available,"3.6
21",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,450.0,21 Seats available,"4.8
7",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),23:59,06:00,06h 01m,599.0,40 Seats available,"4.5
50",Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad
APSRTC - 5985,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,03:15,08h 15m,467.0,27 Seats available,"2.7
17",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,03:30,07h 45m,467.0,20 Seats available,"3.8
56",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,05:00,09h 00m,467.0,12 Seats available,"3.9
78",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5939,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,03:50,07h 40m,464.0,25 Seats available,"4.1
20",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,04:00,07h 40m,467.0,19 Seats available,"3.7
37",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,03:55,07h 15m,467.0,16 Seats available,"3.5
35",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,05:30,08h 40m,467.0,9 Seats available,"3.9
66",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5970,INDRA(A.C. Seater),21:00,05:00,08h 00m,565.0,23 Seats available,"2.5
54",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:00,07h 40m,467.0,14 Seats available,"3.7
99",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,04:45,07h 25m,464.0,20 Seats available,"3.8
57",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 4589,INDRA(A.C. Seater),21:30,05:30,08h 00m,565.0,25 Seats available,"3.1
84",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05:00,07h 15m,467.0,6 Seats available,"4.1
156",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:55,07h 55m,467.0,5 Seats available,"3.9
19",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,04:50,07h 20m,500.0,15 Seats available,"4.6
80",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
Raja Buses,NON AC Seater / Sleeper 2+1,21:00,04:50,07h 50m,460.0,20 Seats available,"4.3
90",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,05:30,08h 00m,500.0,27 Seats available,"4.2
83",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
AdJOSH BUS,Non A/C Seater / Sleeper (2+1),20:45,04:50,08h 05m,500.0,13 Seats available,"4.0
54",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,05:45,08h 15m,585.0,15 Seats available,"4.2
66",Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda
APSRTC - 27299,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:45,02:15,09h 30m,579.0,35 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 2972,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,02:15,09h 15m,605.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4381,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:15,01:40,08h 25m,605.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3039,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,02:30,09h 00m,579.0,35 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3135,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,02:30,08h 45m,574.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3071,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,03:15,09h 15m,605.0,32 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 4411,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,02:30,08h 15m,605.0,33 Seats available,"1.6
5",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 2925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,03:20,08h 50m,574.0,33 Seats available,"4.4
9",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3137,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,03:50,09h 05m,605.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3496,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,01:25,06h 40m,929.0,37 Seats available,"4.4
23",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,04:35,09h 20m,605.0,33 Seats available,"4.3
7",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3637,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,03:36,08h 06m,605.0,22 Seats available,"4.5
13",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3091,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:00,08h 30m,574.0,34 Seats available,"4.5
29",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 46390,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,06:00,09h 30m,605.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 3772,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:31,05:06,08h 35m,629.0,33 Seats available,3.9,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),21:00,04:45,07h 45m,427.0,10 Seats available,"4.3
478",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,495.0,27 Seats available,"4.1
243",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07:10,07h 25m,489.0,21 Seats available,"4.5
393",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
NueGo,Electric A/C Seater/Sleeper (2+1),21:45,06:30,08h 45m,664.0,12 Seats available,"4.6
91",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
Svkdt travels,A/C Seater / Sleeper (2+1),23:30,06:55,07h 25m,513.0,14 Seats available,"4.4
251",Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam
APSRTC - 6624,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:05,03:30,08h 25m,579.0,31 Seats available,"4.3
12",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
APSRTC - 6352,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,04:00,08h 30m,579.0,34 Seats available,"3.7
31",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
APSRTC - 6354,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:30,09h 00m,579.0,31 Seats available,"3.8
30",Kurnool to Bangalore,https://www.redbus.in/bus-tickets/kurnool-to-bangalore
